-75.50 	 2.50904090399e-14 	 -0 	 -0 
-75.25 	 2.77291903775e-14 	 -0 	 -0 
-75.00 	 3.06454948065e-14 	 -0 	 -0 
-74.75 	 3.38685096379e-14 	 -0 	 -0 
-74.50 	 3.74304918737e-14 	 -0 	 -0 
-74.25 	 4.13670910697e-14 	 -0 	 -0 
-74.00 	 4.57177060215e-14 	 -0 	 -0 
-73.75 	 5.05258791499e-14 	 -0 	 -0 
-73.50 	 5.58397322182e-14 	 -0 	 -0 
-73.25 	 6.17124481208e-14 	 -0 	 -0 
-73.00 	 6.82028029636e-14 	 -0 	 -0 
-72.75 	 7.53757543428e-14 	 -0 	 -0 
-72.50 	 8.33030916054e-14 	 -0 	 -0 
-72.25 	 9.20641542524e-14 	 -0 	 -0 
-72.00 	 1.01746625882e-13 	 -0 	 -0 
-71.75 	 1.1244741196e-13 	 -0 	 -0 
-71.50 	 1.24273609481e-13 	 -0 	 -0 
-71.25 	 1.37343579103e-13 	 -0 	 -0 
-71.00 	 1.51788129421e-13 	 -0 	 -0 
-70.75 	 1.67751826401e-13 	 -0 	 -0 
-70.50 	 1.85394439917e-13 	 -0 	 -0 
-70.25 	 2.04892543356e-13 	 -0 	 -0 
-70.00 	 2.26441280291e-13 	 -0 	 -0 
-69.75 	 2.50256317637e-13 	 -0 	 -0 
-69.50 	 2.76576004304e-13 	 -0 	 -0 
-69.25 	 3.05663756567e-13 	 -0 	 -0 
-69.00 	 3.37810694502e-13 	 -0 	 -0 
-68.75 	 3.73338555326e-13 	 -0 	 -0 
-68.50 	 4.12602913945e-13 	 -0 	 -0 
-68.25 	 4.55996741267e-13 	 -0 	 -0 
-68.00 	 5.03954337117e-13 	 -0 	 -0 
-67.75 	 5.5695567745e-13 	 -0 	 -0 
-67.50 	 6.15531217382e-13 	 -0 	 -0 
-67.25 	 6.80267200519e-13 	 -0 	 -0 
-67.00 	 7.5181152663e-13 	 -0 	 -0 
-66.75 	 8.30880235134e-13 	 -0 	 -0 
-66.50 	 9.18264672223e-13 	 -0 	 -0 
-66.25 	 1.0148394108e-12 	 -0 	 -0 
-66.00 	 1.12157100331e-12 	 -0 	 -0 
-65.75 	 1.23952765543e-12 	 -0 	 -0 
-65.50 	 1.36988991697e-12 	 -0 	 -0 
-65.25 	 1.51396249706e-12 	 -0 	 -0 
-65.00 	 1.67318732289e-12 	 -0 	 -0 
-64.75 	 1.84915796991e-12 	 -0 	 -0 
-64.50 	 2.04363561097e-12 	 -0 	 -0 
-64.25 	 2.25856664459e-12 	 -0 	 -0 
-64.00 	 2.49610217221e-12 	 -0 	 -0 
-63.75 	 2.75861952926e-12 	 -0 	 -0 
-63.50 	 3.04874607771e-12 	 -0 	 -0 
-63.25 	 3.36938550177e-12 	 -0 	 -0 
-63.00 	 3.72374686833e-12 	 -0 	 -0 
-62.75 	 4.11537674524e-12 	 -0 	 -0 
-62.50 	 4.54819469551e-12 	 -0 	 -0 
-62.25 	 5.02653250713e-12 	 -0 	 -0 
-62.00 	 5.55517754586e-12 	 -0 	 -0 
-61.75 	 6.13942066834e-12 	 -0 	 -0 
-61.50 	 6.78510917648e-12 	 -0 	 -0 
-61.25 	 7.49870533762e-12 	 -0 	 -0 
-61.00 	 8.28735106255e-12 	 -0 	 -0 
-60.75 	 9.15893938232e-12 	 -0 	 -0 
-60.50 	 1.01221934454e-11 	 -0 	 -0 
-60.25 	 1.11867538231e-11 	 -0 	 -0 
-60.00 	 1.23632749926e-11 	 -0 	 -0 
-59.75 	 1.36635319742e-11 	 -0 	 -0 
-59.50 	 1.5100538176e-11 	 -0 	 -0 
-59.25 	 1.66886756392e-11 	 -0 	 -0 
-59.00 	 1.84438389775e-11 	 -0 	 -0 
-58.75 	 2.03835944558e-11 	 -0 	 -0 
-58.50 	 2.25273557977e-11 	 -0 	 -0 
-58.25 	 2.48965784887e-11 	 -0 	 -0 
-58.00 	 2.75149745051e-11 	 -0 	 -0 
-57.75 	 3.04087496341e-11 	 -0 	 -0 
-57.50 	 3.36068657498e-11 	 -0 	 -0 
-57.25 	 3.71413306737e-11 	 -0 	 -0 
-57.00 	 4.10475185181e-11 	 -0 	 -0 
-56.75 	 4.53645237249e-11 	 -0 	 -0 
-56.50 	 5.01355523317e-11 	 -0 	 -0 
-56.25 	 5.54083543976e-11 	 -0 	 -0 
-56.00 	 6.12357018962e-11 	 -0 	 -0 
-55.75 	 6.7675916882e-11 	 -0 	 -0 
-55.50 	 7.47934551894e-11 	 -0 	 -0 
-55.25 	 8.26595515343e-11 	 -0 	 -0 
-55.00 	 9.13529324528e-11 	 -0 	 -0 
-54.75 	 1.00960604224e-10 	 -0 	 -0 
-54.50 	 1.11578723653e-10 	 -0 	 -0 
-54.25 	 1.2331356045e-10 	 -0 	 -0 
-54.00 	 1.36282560804e-10 	 -0 	 -0 
-53.75 	 1.50615522831e-10 	 -0 	 -0 
-53.50 	 1.66455895631e-10 	 -0 	 -0 
-53.25 	 1.83962214978e-10 	 -0 	 -0 
-53.00 	 2.03309689998e-10 	 -0 	 -0 
-52.75 	 2.24691956725e-10 	 -0 	 -0 
-52.50 	 2.48323016069e-10 	 -0 	 -0 
-52.25 	 2.74439375613e-10 	 -0 	 -0 
-52.00 	 3.03302416656e-10 	 -0 	 -0 
-51.75 	 3.35201010218e-10 	 -0 	 -0 
-51.50 	 3.70454408137e-10 	 -0 	 -0 
-51.25 	 4.09415438267e-10 	 -0 	 -0 
-51.00 	 4.52474035685e-10 	 -0 	 -0 
-50.75 	 5.00061145305e-10 	 -0 	 -0 
-50.50 	 5.52653034905e-10 	 -0 	 -0 
-50.25 	 6.10776061787e-10 	 -0 	 -0 
-50.00 	 6.75011940725e-10 	 -0 	 -0 
-49.75 	 7.46003565978e-10 	 -0 	 -0 
-49.50 	 8.24461445578e-10 	 -0 	 -0 
-49.25 	 9.11170812332e-10 	 -0 	 -0 
-49.00 	 1.0069994827e-09 	 -0 	 -0 
-48.75 	 1.11290654221e-09 	 -0 	 -0 
-48.50 	 1.22995194427e-09 	 -0 	 -0 
-48.25 	 1.35930711856e-09 	 -0 	 -0 
-48.00 	 1.50226669509e-09 	 -0 	 -0 
-47.75 	 1.6602614613e-09 	 -0 	 -0 
-47.50 	 1.83487268183e-09 	 -0 	 -0 
-47.25 	 2.02784792437e-09 	 -0 	 -0 
-47.00 	 2.2411185499e-09 	 -0 	 -0 
-46.75 	 2.47681904239e-09 	 -0 	 -0 
-46.50 	 2.73730837143e-09 	 -0 	 -0 
-46.25 	 3.02519360155e-09 	 -0 	 -0 
-46.00 	 3.34335598466e-09 	 -0 	 -0 
-45.75 	 3.69497979652e-09 	 -0 	 -0 
-45.50 	 4.08358420606e-09 	 -0 	 -0 
-45.25 	 4.51305849636e-09 	 -0 	 -0 
-45.00 	 4.98770098991e-09 	 -0 	 -0 
-44.75 	 5.51226206765e-09 	 -0 	 -0 
-44.50 	 6.09199171233e-09 	 -0 	 -0 
-44.25 	 6.73269205206e-09 	 -0 	 -0 
-44.00 	 7.44077542994e-09 	 -0 	 -0 
-43.75 	 8.22332858093e-09 	 -0 	 -0 
-43.50 	 9.08818355812e-09 	 -0 	 -0 
-43.25 	 1.00439961186e-08 	 -0 	 -0 
-43.00 	 1.11003323529e-08 	 -0 	 -0 
-42.75 	 1.22677644258e-08 	 -0 	 -0 
-42.50 	 1.35579763857e-08 	 -0 	 -0 
-42.25 	 1.49838811026e-08 	 -0 	 -0 
-42.00 	 1.6559749504e-08 	 -0 	 -0 
-41.75 	 1.83013534031e-08 	 -0 	 -0 
-41.50 	 2.02261233479e-08 	 -0 	 -0 
-41.25 	 2.23533230717e-08 	 -0 	 -0 
-41.00 	 2.47042422908e-08 	 -0 	 -0 
-40.75 	 2.73024097782e-08 	 -0 	 -0 
-40.50 	 3.01738288471e-08 	 -0 	 -0 
-40.25 	 3.33472375997e-08 	 -0 	 -0 
-40.00 	 3.6854396547e-08 	 -0 	 -0 
-39.75 	 4.07304064777e-08 	 -0 	 -0 
-39.50 	 4.50140597564e-08 	 -0 	 -0 
-39.25 	 4.97482285697e-08 	 -0 	 -0 
-39.00 	 5.49802940027e-08 	 -0 	 -0 
-38.75 	 6.07626202423e-08 	 -0 	 -0 
-38.50 	 6.71530786521e-08 	 -0 	 -0 
-38.25 	 7.42156269648e-08 	 -0 	 -0 
-38.00 	 8.20209493873e-08 	 -0 	 -0 
-37.75 	 9.06471640261e-08 	 -0 	 -0 
-37.50 	 1.00180604712e-07 	 -0 	 -0 
-37.25 	 1.10716685051e-07 	 -0 	 -0 
-37.00 	 1.2236085334e-07 	 -0 	 -0 
-36.75 	 1.35229647921e-07 	 -0 	 -0 
-36.50 	 1.49451863516e-07 	 -0 	 -0 
-36.25 	 1.65169840229e-07 	 -0 	 -0 
-36.00 	 1.8254088811e-07 	 -0 	 -0 
-35.75 	 2.01738861534e-07 	 -0 	 -0 
-35.50 	 2.22955899161e-07 	 -0 	 -0 
-35.25 	 2.46404346877e-07 	 -0 	 -0 
-35.00 	 2.72318882971e-07 	 -0 	 -0 
-34.75 	 3.00958866805e-07 	 -0 	 -0 
-34.50 	 3.3261093449e-07 	 -0 	 -0 
-34.25 	 3.67591867539e-07 	 -0 	 -0 
-34.00 	 4.06251763196e-07 	 -0 	 -0 
-33.75 	 4.48977538187e-07 	 -0 	 -0 
-33.50 	 4.96196800923e-07 	 -0 	 -0 
-33.25 	 5.48382130934e-07 	 -0 	 -0 
-33.00 	 6.06055808332e-07 	 -0 	 -0 
-32.75 	 6.69795040637e-07 	 -0 	 -0 
-32.50 	 7.4023773926e-07 	 -0 	 -0 
-32.25 	 8.18088903445e-07 	 -0 	 -0 
-32.00 	 9.04127675535e-07 	 -0 	 -0 
-31.75 	 9.99215138161e-07 	 -0 	 -0 
-31.50 	 1.10430293135e-06 	 -0 	 -0 
-31.25 	 1.22044277575e-06 	 -0 	 -0 
-31.00 	 1.34879699731e-06 	 -0 	 -0 
-30.75 	 1.49065015854e-06 	 -0 	 -0 
-30.50 	 1.64742191288e-06 	 -0 	 -0 
-30.25 	 1.82068121064e-06 	 -0 	 -0 
-30.00 	 2.01216199861e-06 	 -0 	 -0 
-29.75 	 2.22378057032e-06 	 -0 	 -0 
-29.50 	 2.45765474053e-06 	 -0 	 -0 
-29.25 	 2.71612503565e-06 	 -0 	 -0 
-29.00 	 3.00177811183e-06 	 -0 	 -0 
-28.75 	 3.31747263504e-06 	 -0 	 -0 
-28.50 	 3.66636788169e-06 	 -0 	 -0 
-28.25 	 4.05195534566e-06 	 -0 	 -0 
-28.00 	 4.47809366762e-06 	 -0 	 -0 
-27.75 	 4.94904723558e-06 	 -0 	 -0 
-27.50 	 5.46952884243e-06 	 -0 	 -0 
-27.25 	 6.04474682622e-06 	 -0 	 -0 
-27.00 	 6.68045716424e-06 	 -0 	 -0 
-26.75 	 7.38302104074e-06 	 -0 	 -0 
-26.50 	 8.15946846286e-06 	 -0 	 -0 
-26.25 	 9.01756855965e-06 	 -0 	 -0 
-26.00 	 9.96590726513e-06 	 -0 	 -0 
-25.75 	 1.10139731601e-05 	 -0 	 -0 
-25.50 	 1.21722523284e-05 	 -0 	 -0 
-25.25 	 1.34523331719e-05 	 -0 	 -0 
-25.00 	 1.48670222292e-05 	 -0 	 -0 
-24.75 	 1.64304721494e-05 	 -0 	 -0 
-24.50 	 1.81583230944e-05 	 -0 	 -0 
-24.25 	 2.00678589751e-05 	 -0 	 -0 
-24.00 	 2.21781800736e-05 	 -0 	 -0 
-23.75 	 2.4510393764e-05 	 -0 	 -0 
-23.50 	 2.70878252237e-05 	 -0 	 -0 
-23.25 	 2.99362502211e-05 	 -0 	 -0 
-23.00 	 3.30841522851e-05 	 -0 	 -0 
-22.75 	 3.65630067961e-05 	 -0 	 -0 
-22.50 	 4.04075948039e-05 	 -0 	 -0 
-22.25 	 4.46563496644e-05 	 -0 	 -0 
-22.00 	 4.93517399059e-05 	 -0 	 -0 
-21.75 	 5.45406920854e-05 	 -0 	 -0 
-21.50 	 6.02750577791e-05 	 -0 	 -0 
-21.25 	 6.66121292754e-05 	 -0 	 -0 
-21.00 	 7.36152089989e-05 	 -0 	 -0 
-20.75 	 8.13542382079e-05 	 -0 	 -0 
-20.50 	 8.99064910612e-05 	 -0 	 -0 
-20.25 	 9.93573407647e-05 	 -0 	 -0 
-20.00 	 0.000109801105175 	 -0 	 -0 
-19.75 	 0.000121341979972 	 -0 	 -0 
-19.50 	 0.000134095068303 	 -0 	 -0 
-19.25 	 0.000148187516686 	 -0 	 -0 
-19.00 	 0.000163759767889 	 -0 	 -0 
-18.75 	 0.000180966942545 	 -0 	 -0 
-18.50 	 0.000199980362373 	 -0 	 -0 
-18.25 	 0.000220989229081 	 -0 	 -0 
-18.00 	 0.000244202474337 	 -0 	 -0 
-17.75 	 0.000269850797576 	 -0 	 -0 
-17.50 	 0.000298188909926 	 -0 	 -0 
-17.25 	 0.000329498004134 	 -0 	 -0 
-17.00 	 0.000364088472049 	 -0 	 -0 
-16.75 	 0.000402302893041 	 -0 	 -0 
-16.50 	 0.000444519318574 	 -0 	 -0 
-16.25 	 0.000491154880123 	 -0 	 -0 
-16.00 	 0.000542669749589 	 -0 	 -0 
-15.75 	 0.000599571483428 	 -0 	 -0 
-15.50 	 0.00066241978366 	 -0 	 -0 
-15.25 	 0.00073183171093 	 -0 	 -0 
-15.00 	 0.000808487386549 	 -0 	 -0 
-14.75 	 0.000893136222109 	 -0 	 -0 
-14.50 	 0.000986603716544 	 -0 	 -0 
-14.25 	 0.00108979886136 	 -0 	 -0 
-14.00 	 0.00120372219504 	 -0 	 -0 
-13.75 	 0.00132947454705 	 -0 	 -0 
-13.50 	 0.00146826651032 	 -0 	 -0 
-13.25 	 0.00162142867795 	 -0 	 -0 
-13.00 	 0.00179042267544 	 -0 	 -0 
-12.75 	 0.00197685301257 	 -0 	 -0 
-12.50 	 0.00218247976953 	 -0 	 -0 
-12.25 	 0.00240923211899 	 -0 	 -0 
-12.00 	 0.00265922266832 	 -0 	 -0 
-11.75 	 0.00293476258434 	 -0 	 -0 
-11.50 	 0.00323837743413 	 -0 	 -0 
-11.25 	 0.0035728236401 	 -0 	 -0 
-11.00 	 0.0039411054026 	 -0 	 -0 
-10.75 	 0.00434649188889 	 -0 	 -0 
-10.50 	 0.00479253441964 	 -0 	 -0 
-10.25 	 0.0052830833035 	 -0 	 -0 
-10.00 	 0.00582230387232 	 -0 	 -0 
-9.75 	 0.00641469115427 	 -0 	 -0 
-9.50 	 0.00706508248532 	 -0 	 -0 
-9.25 	 0.00777866720098 	 -0 	 -0 
-9.00 	 0.00856099236734 	 -0 	 -0 
-8.75 	 0.00941796330207 	 -0 	 -0 
-8.50 	 0.0103558374038 	 -0 	 -0 
-8.25 	 0.0113812095519 	 -0 	 -0 
-8.00 	 0.0125009870633 	 -0 	 -0 
-7.75 	 0.0137223519065 	 -0 	 -0 
-7.50 	 0.0150527075818 	 -0 	 -0 
-7.25 	 0.016499607805 	 -0 	 -0 
-7.00 	 0.0180706638924 	 -0 	 -0 
-6.75 	 0.0197734275747 	 -0 	 -0 
-6.50 	 0.0216152459026 	 -0 	 -0 
-6.25 	 0.0236030849936 	 -0 	 -0 
-6.00 	 0.0257433196703 	 -0 	 -0 
-5.75 	 0.028041486618 	 -0 	 -0 
-5.50 	 0.0305019996207 	 -0 	 -0 
-5.25 	 0.0331278267963 	 -0 	 -0 
-5.00 	 0.035920131616 	 -0 	 -0 
-4.75 	 0.0388778819203 	 -0 	 -0 
-4.50 	 0.0419974341614 	 -0 	 -0 
-4.25 	 0.0452721037048 	 -0 	 -0 
-4.00 	 0.0486917361148 	 -0 	 -0 
-3.75 	 0.0522422987865 	 -0 	 -0 
-3.50 	 0.0559055167732 	 -0 	 -0 
-3.25 	 0.0596585808281 	 -0 	 -0 
-3.00 	 0.0634739589982 	 -0 	 -0 
-2.75 	 0.0673193449876 	 -0 	 -0 
-2.50 	 0.0711577762587 	 -0 	 -0 
-2.25 	 0.074947951819 	 -0 	 -0 
-2.00 	 0.0786447732966 	 -0 	 -0 
-1.75 	 0.0822001229369 	 -0 	 -0 
